source_controller,annotation,cluster,namespace,ingress,valor,funcionalidade,apisix_plugin,apisix_config,suporte,observacoes,jira_card
kong,ingress.kubernetes.io/service-upstream,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,support,incident-io-ruby-client,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,synthetics,synthetics-pre-prod,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,pope,sidekiq-dashboard,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,fronthub,front-hub-internal-rdops-systems,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devops__rd-devops,internaltools,oraculo,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devops__rd-devops,spinnaker,ingress,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devops__rd-devops,internaltools,synthetics-app,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devops__rd-devops,internaltools,synthetics-app-auth,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devops__rd-devops,internaltools,synthetics-app-leads,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devops__rd-devops,vault,vault,false,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devops__rd-devops,vault,vault-internal,false,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devops__rd-devops,jenkins,ingress,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-devops__rd-devops,sre,synthetics-orchestrator,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-email-prd-01__services-gke-usc1-email-prd-01,email,email-validator,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-email-prd-01__services-gke-usc1-email-prd-01,email,email-validator-wh-billing,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-email-prd-01__services-gke-usc1-email-prd-01,email,email-validator-wh-exact,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-email-prd-01__services-gke-usc1-email-prd-01,email,email-validator-wh-pubsub,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-infosec-prd-01__services-gke-usc1-infosec-prd-01,defectdojo,defectdojo,false,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-multichannel-prd-01__services-gke-usc1-multichannel-prd-01,multi,multichannel-api,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-platform-stg-01__services-gke-usc1-platform-stg-01,accounts-auth,rd-auth,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-platform-stg-01__services-gke-usc1-platform-stg-01,analyze,access-orchestration-app,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-platform-stg-01__services-gke-usc1-platform-stg-01,analyze,attribution-analysis-api,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-prod-eng-stg-01__services-gke-usc1-prod-eng-stg-01,sre,atlantis,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,attract,seobackend,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,attract,showcase-backend-rails,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,attract,showcase-backend-rails-internal,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,attract,showcase-backend-rails-public,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,attract,showcase-public,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,compliance,veritas-ingress,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,connect,appstore-externo,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,connect,appstore-interno,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,connect,rdstation-api,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
kong,ingress.kubernetes.io/service-upstream,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,connect,webhook-service-api,true,Usa o ClusterIP do Service em vez dos IPs dos pods,configuração do upstream,Upstream apontando para ClusterIP — comportamento padrão no APISIX via Ingress Controller,Completo,O APISIX Ingress Controller usa service discovery; este comportamento é o padrão.,
